timestamp_utc,instrument,direction,spot_price,perp_price,basis_bps,funding_rate_last,funding_rate_next,next_funding_time,minutes_to_next_funding,expected_edge_bps,confidence_score,state,signal_flag,entry_flag,exit_flag,note
2026-04-18T00:41:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2416.98,2415.56,-5.875100331819348,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,439.00010000000003,-21.98260033181935,0.17054281930828463,FLAT,False,False,False,
2026-04-18T00:42:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2416.77,2415.58,-4.923927390691106,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,438.00010000000003,-21.031427390691107,0.17253838773719665,FLAT,False,False,False,
2026-04-18T00:43:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2416.6,2415.39,-5.007034676818821,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,437.00010000000003,-21.11453467681882,0.1723567597411604,FLAT,False,False,False,
2026-04-18T00:44:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2414.11,2413.03,-4.4736983815978855,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,436.00010000000003,-20.581198381597886,0.17354756750581374,FLAT,False,False,False,
2026-04-18T00:45:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2413.99,2412.99,-4.142519231645533,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,435.00010000000003,-20.25001923164553,0.17431778672628517,FLAT,False,False,False,
2026-04-18T00:46:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2415.64,2414.52,-4.636452451523782,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,434.00010000000003,-20.743952451523782,0.17317778892551128,FLAT,False,False,False,
2026-04-18T00:47:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2417.83,2416.92,-3.763705471434528,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,433.00010000000003,-19.87120547143453,0.17522878208794546,FLAT,False,False,False,
2026-04-18T00:48:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2418.3,2417.21,-4.507298515486687,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,432.00010000000003,-20.614798515486687,0.1734707611887059,FLAT,False,False,False,
2026-04-18T00:49:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.18,2420.09,-4.501937072004935,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,431.00010000000003,-20.609437072004937,0.17348300053433047,FLAT,False,False,False,
2026-04-18T00:50:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.53,2418.29,-5.124962286064799,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,430.00010000000003,-21.2324622860648,0.17210147533458142,FLAT,False,False,False,
2026-04-18T00:51:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.01,2417.78,-5.084724742766744,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,429.00010000000003,-21.192224742766744,0.1721882592855369,FLAT,False,False,False,
2026-04-18T00:52:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2420.44,2419.37,-4.420683842607806,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,428.00010000000003,-20.528183842607806,0.17366924989633942,FLAT,False,False,False,
2026-04-18T00:53:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.14,2420.23,-3.758560017181388,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,427.00010000000003,-19.86606001718139,0.175241381192524,FLAT,False,False,False,
2026-04-18T00:54:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2422.04,2421.15,-3.6745883635277394,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,426.00010000000003,-19.78208836352774,0.17544785725878487,FLAT,False,False,False,
2026-04-18T00:55:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2423.26,2422.31,-3.9203387172662976,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,425.00010000000003,-20.0278387172663,0.17484815615553093,FLAT,False,False,False,
2026-04-18T00:56:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.44,2420.27,-4.831835601956161,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,424.00010000000003,-20.93933560195616,0.17274132763619948,FLAT,False,False,False,
2026-04-18T00:57:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.45,2418.41,-4.298497592427881,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,423.00010000000003,-20.40599759242788,0.17395203017390157,FLAT,False,False,False,
2026-04-18T00:58:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.21,2418.12,-4.505603068770985,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,422.00010000000003,-20.613103068770986,0.17347463096089458,FLAT,False,False,False,
2026-04-18T00:59:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2420.99,2419.81,-4.874039132750802,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,421.00010000000003,-20.981539132750804,0.1726481053336619,FLAT,False,False,False,
2026-04-18T01:00:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2418.99,2418.01,-4.051277599326841,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,420.00010000000003,-20.15877759932684,0.17453424790477054,FLAT,False,False,False,
2026-04-18T01:01:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2417.27,2416.34,-3.8473153598887846,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,419.00010000000003,-19.954815359888784,0.17502490823083522,FLAT,False,False,False,
2026-04-18T01:02:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.18,2418.25,-3.84427781314262,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,418.00010000000003,-19.95177781314262,0.1750322869239996,FLAT,False,False,False,
2026-04-18T01:03:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2419.43,2418.45,-4.0505408298649614,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,417.00010000000003,-20.158040829864962,0.1745360033996817,FLAT,False,False,False,
2026-04-18T01:04:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2420.18,2419.41,-3.181581535257633,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,416.00010000000003,-19.289081535257633,0.17669350790467242,FLAT,False,False,False,
2026-04-18T01:05:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.28,2420.57,-2.9323333113065666,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,415.00010000000003,-19.039833311306566,0.17734552631502884,FLAT,False,False,False,
2026-04-18T01:06:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2422.99,2422.06,-3.83823292708528,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,414.00010000000003,-19.94573292708528,0.1750469772085904,FLAT,False,False,False,
2026-04-18T01:07:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.7,2420.65,-4.3357971672780575,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,413.00010000000003,-20.443297167278057,0.17386536024899335,FLAT,False,False,False,
2026-04-18T01:08:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.63,2420.8,-3.4274434988000944,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,412.00010000000003,-19.534943498800093,0.1760650979099837,FLAT,False,False,False,
2026-04-18T01:09:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2422.4,2421.32,-4.458388375164825,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,411.00010000000003,-20.565888375164825,0.17358264547334104,FLAT,False,False,False,
2026-04-18T01:10:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2425.01,2424.29,-2.969059921403436,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,410.00010000000003,-19.076559921403437,0.1772484932773549,FLAT,False,False,False,
