timestamp_utc,instrument,direction,spot_price,perp_price,basis_bps,funding_rate_last,funding_rate_next,next_funding_time,minutes_to_next_funding,expected_edge_bps,confidence_score,state,signal_flag,entry_flag,exit_flag,note
2024-07-03T00:56:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3425.24,3424.28,-2.8027233128177347,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,424.0000166666667,-17.802723312817733,0.22885452562982944,FLAT,False,False,False,
2024-07-03T00:57:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3425.9,3424.43,-4.290843282058013,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,423.0000166666667,-19.290843282058013,0.21883435034262622,FLAT,False,False,False,
2024-07-03T00:58:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3424.54,3423.31,-3.591723267942609,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,422.0000166666667,-18.59172326794261,0.22338854364665478,FLAT,False,False,False,
2024-07-03T00:59:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3424.43,3423.19,-3.6210405819356266,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,421.0000166666667,-18.621040581935628,0.22319220281038607,FLAT,False,False,False,
2024-07-03T01:00:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3423.61,3422.0,-4.702638443047331,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,420.0000166666667,-19.70263844304733,0.21627387544937576,FLAT,False,False,False,
2024-07-03T01:01:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3425.51,3424.11,-4.086982668274478,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,419.0000166666667,-19.08698266827448,0.22013503891654063,FLAT,False,False,False,
2024-07-03T01:02:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3422.86,3421.23,-4.762099530802046,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,418.0000166666667,-19.762099530802047,0.21591143983425742,FLAT,False,False,False,
2024-07-03T01:03:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3422.12,3420.41,-4.996902504880123,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,417.0000166666667,-19.996902504880122,0.2144979128463097,FLAT,False,False,False,
2024-07-03T01:04:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3420.69,3419.0,-4.940523695511884,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,416.0000166666667,-19.940523695511885,0.21483475662256607,FLAT,False,False,False,
2024-07-03T01:05:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3416.47,3414.87,-4.683196398621703,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,415.0000166666667,-19.683196398621703,0.21639277659811135,FLAT,False,False,False,
2024-07-03T01:06:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3410.21,3408.83,-4.046671612598958,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,414.0000166666667,-19.046671612598956,0.22039486970679323,FLAT,False,False,False,
2024-07-03T01:07:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3413.71,3412.67,-3.046538809682028,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,413.0000166666667,-18.046538809682026,0.22712752213404114,FLAT,False,False,False,
2024-07-03T01:08:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3411.38,3410.23,-3.371069772350459,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,412.0000166666667,-18.37106977235046,0.2248816420075163,FLAT,False,False,False,
2024-07-03T01:09:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3415.47,3414.06,-4.1282751714986645,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,411.0000166666667,-19.128275171498665,0.2198697872759644,FLAT,False,False,False,
2024-07-03T01:10:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3412.92,3411.64,-3.750454156558607,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,410.0000166666667,-18.750454156558607,0.2223311827672636,FLAT,False,False,False,
2024-07-03T01:11:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3413.18,3412.01,-3.4278883621714002,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,409.0000166666667,-18.4278883621714,0.22449456398407458,FLAT,False,False,False,
2024-07-03T01:12:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3413.16,3412.2,-2.812642829518793,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,408.0000166666667,-17.812642829518794,0.22878359087199823,FLAT,False,False,False,
2024-07-03T01:13:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.72,3413.33,-4.070611938899449,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,407.0000166666667,-19.07061193889945,0.22024045342322668,FLAT,False,False,False,
2024-07-03T01:14:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3418.94,3417.88,-3.1003761399730485,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,406.0000166666667,-18.100376139973047,0.2267507967259274,FLAT,False,False,False,
2024-07-03T01:15:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3415.45,3414.4,-3.074265470142228,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,405.0000166666667,-18.07426547014223,0.22693329806555465,FLAT,False,False,False,
2024-07-03T01:16:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3416.67,3415.32,-3.951215657350312,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,404.0000166666667,-18.95121565735031,0.22101363994068535,FLAT,False,False,False,
2024-07-03T01:17:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3415.18,3413.6,-4.626403293530435,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,403.0000166666667,-19.626403293530437,0.21674122350992953,FLAT,False,False,False,
2024-07-03T01:18:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.47,3413.05,-4.158771346650045,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,402.0000166666667,-19.158771346650045,0.21967447495806847,FLAT,False,False,False,
2024-07-03T01:19:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.02,3412.42,-4.6865571965012185,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,401.0000166666667,-19.68655719650122,0.21637220911481864,FLAT,False,False,False,
2024-07-03T01:20:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3417.51,3416.4,-3.2479787915766956,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,400.0000166666667,-18.247978791576696,0.22572643970828898,FLAT,False,False,False,
2024-07-03T01:21:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3419.06,3417.88,-3.4512409843636447,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,399.0000166666667,-18.451240984363643,0.2243359987586892,FLAT,False,False,False,
2024-07-03T01:22:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3422.75,3421.9,-2.483383244466902,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,398.0000166666667,-17.483383244466904,0.2311689599213428,FLAT,False,False,False,
2024-07-03T01:23:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3422.4,3421.4,-2.9219261337073394,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,397.0000166666667,-17.921926133707338,0.22800588790519846,FLAT,False,False,False,
2024-07-03T01:24:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3418.15,3417.04,-3.247370653716564,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,396.0000166666667,-18.247370653716565,0.2257306347466516,FLAT,False,False,False,
2024-07-03T01:25:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3419.11,3418.22,-2.6030165744896405,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,395.0000166666667,-17.60301657448964,0.23029487745429938,FLAT,False,False,False,
2024-07-03T01:26:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3417.59,3416.49,-3.2186423766465952,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,394.0000166666667,-18.218642376646596,0.22592904631916244,FLAT,False,False,False,
2024-07-03T01:27:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3418.49,3417.37,-3.2763003548347105,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,393.0000166666667,-18.27630035483471,0.22553130485218087,FLAT,False,False,False,
2024-07-03T01:28:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3416.82,3415.23,-4.653449698843209,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,392.0000166666667,-19.65344969884321,0.2165750755543363,FLAT,False,False,False,
2024-07-03T01:29:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3416.82,3415.35,-4.30224594798747,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,391.0000166666667,-19.30224594798747,0.21876225149382156,FLAT,False,False,False,
2024-07-03T01:30:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3418.79,3417.93,-2.5155098733766255,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,390.0000166666667,-17.515509873376626,0.2309333992794123,FLAT,False,False,False,
2024-07-03T01:31:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3419.76,3418.86,-2.631763632535882,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,389.0000166666667,-17.631763632535883,0.23008610153989958,FLAT,False,False,False,
2024-07-03T01:32:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3418.32,3417.01,-3.832291886072531,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,388.0000166666667,-18.832291886072532,0.22179144806708156,FLAT,False,False,False,
2024-07-03T01:33:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3415.95,3414.41,-4.508262708763195,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,387.0000166666667,-19.508262708763194,0.21747142459803864,FLAT,False,False,False,
2024-07-03T01:34:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.73,3413.6,-3.309192820516144,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,386.0000166666667,-18.309192820516145,0.22530524624268417,FLAT,False,False,False,
2024-07-03T01:35:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3412.6,3411.01,-4.659204125885514,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,385.0000166666667,-19.659204125885516,0.21653977456850515,FLAT,False,False,False,
2024-07-03T01:36:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.76,3413.37,-4.070564256346938,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,384.0000166666667,-19.070564256346938,0.22024076067149317,FLAT,False,False,False,
2024-07-03T01:37:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3414.51,3413.25,-3.6901341627355557,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,383.0000166666667,-18.690134162735557,0.22273135741118424,FLAT,False,False,False,
